"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1787251190386110927","Sun May 05 22:54:57 +0000 2024","2","@ilhamn_in MBKM itu wadahnya nah isi dari MBKM ada PMM IISMA Kampus Mengajar MSIB","1787254686757617855","","ilhamn_in","in","The Netherlands","0","1","0","https://x.com/Reswara_/status/1787254686757617855","2446727592","Reswara_"
"1787129614537822566","Sun May 05 16:54:42 +0000 2024","0","@boyyngd kalo aku kampus mengajar","1787164026054869168","","boyyngd","in","BE","0","0","0","https://x.com/pangerann___/status/1787164026054869168","1530750360981471232","pangerann___"
"1786966942227784045","Sun May 05 15:25:58 +0000 2024","0","@collegemenfess Gk kampus samsek dan mengajar matkul sem bawah secara online. Kesalahan ketiga nih org kalau dh ngajar tuh ya allah asli moodyan abis bisa tiba2 marahin mahasiswa karena alesan sepele trs belio kalau ngajar gw gk pernah dpt ilmu dari belio karna menurut gw belio gk pande ngajar","1787141696662487354","","spektingkatdewa","in","","0","1","0","https://x.com/spektingkatdewa/status/1787141696662487354","1611252317600509958","spektingkatdewa"
"1786966942227784045","Sun May 05 15:23:27 +0000 2024","0","@collegemenfess Pendidikan s3 dilarang utk mengajar dan mengambil jabatan apapun meanwhile belio adalah ketua prodi di kampus gw. Kesalahan kedua gw terkadang ketemu kating yg berhari-hari dari pagi ampe siang nunggu nih dosen demi ttd utk wisuda doang meanwhile belio rupany ","1787141064534704406","","spektingkatdewa","in","","0","1","0","https://x.com/spektingkatdewa/status/1787141064534704406","1611252317600509958","spektingkatdewa"
"1787137364139368529","Sun May 05 15:08:45 +0000 2024","1","aku bersyukur banget... punya partner kampus mengajar pada baik semua ","1787137364139368529","","","in","she/her","0","0","0","https://x.com/cosmiccostair/status/1787137364139368529","1388925239661240320","cosmiccostair"
"1786678587980165616","Sun May 05 14:01:26 +0000 2024","1","@icebearr0 Mjb ka aku boleh nanya2 tentang kampus mengajar ga? ","1787120423173579117","","icebearr0","in","","0","1","0","https://x.com/cutebunny003/status/1787120423173579117","1579055684804440065","cutebunny003"
"1787101008872767541","Sun May 05 12:44:17 +0000 2024","82","Tipe2 Ina Xbliss mendgr Fc Xodiac: 1.nbung jauh2 hari +beli Md persiapan fc+nyusun money plan +dapat izin ortu +war tiket 2. ada+ wktu ada+ tinggal war tiket 3. ada+wktu ada+izin ortu sulit 4. ada+wktu kagak ada(nyusun skripsi kampus mengajar)+gdpt izin ortu Gw no4 :(","1787101008872767541","","","in","","1","8","0","https://x.com/dawonsk/status/1787101008872767541","1555957003750502400","dawonsk"
"1787064466909335996","Sun May 05 10:19:05 +0000 2024","0","kesel bgt ngeliat orang2 yg join kampus mengajar pada ributin gaji yg ga turun2 sedangkan banyak yg rekening nya keblokir tp pada ga di urus kan otomatis kalo rekeningnya keblokir dari pusat gbs tf","1787064466909335996","","","in","","0","1","0","https://x.com/onIymatcha/status/1787064466909335996","1088962103958921216","onIymatcha"
"1787055784628769052","Sun May 05 09:44:35 +0000 2024","1","Guys menurut kalian mending ikut KM (Kampus Mengajar) atau PMM (Pertukaran Mahasiswa Merdeka). Btw aku sekarang Sem 4 mau 5","1787055784628769052","","","in","Kota Medan, Sumatera Utara","0","1","0","https://x.com/pacarbione/status/1787055784628769052","1679423645108826117","pacarbione"
"1787041837842395225","Sun May 05 08:49:10 +0000 2024","0","Udah ikut Kampus mengajar konversi dikit tugas banyak setiap hari bolak balik Sd-kampuss. Dahlah setiap malem nangisss ajaa","1787041837842395225","","","in","","0","0","0","https://x.com/thesunreys/status/1787041837842395225","1653498698436059137","thesunreys"
"1786976265318322211","Sun May 05 07:04:19 +0000 2024","0","@convomfs Hasil kampus mengajar wkwkw","1787015452197335541","","convomfs","in","","0","0","0","https://x.com/1whjyj50s/status/1787015452197335541","876380000047349760","1whjyj50s"
"1786976265318322211","Sun May 05 05:55:30 +0000 2024","0","@convomfs beli sendiri pakai uang bbh kampus mengajar","1786998134218150025","","convomfs","in","","0","0","0","https://x.com/availablfe/status/1786998134218150025","1419151644999127041","availablfe"
"1786974657851388307","Sun May 05 04:22:13 +0000 2024","2","Mahfud MD Beberkan Alasan Hindari Kampus-Kampus Selama Kampanye Pilpres: Mahfud MD mengaku menghindari kampus-kampus selama kampanye Pilpres 2024. Sebab ia menuturkan jika Mahfud mendatangi kampus-kampus tempatnya mengajar tentu akan ada gosip-gosip. https://t.co/30LVb9ucGh https://t.co/zaQdhIji3G","1786974657851388307","https://pbs.twimg.com/media/GMyb-22bAAEJwgH.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1786974657851388307","55507370","tvOneNews"
"1786904795514867829","Sat May 04 23:44:36 +0000 2024","3","jog minta sarannya dong. sender skrg semt 6 pengen ikut program kampus mengajar. worth it ga ya? dlu waktu semt 4 ikut tp ga lolos","1786904795514867829","","","in","RULES ADA DI LIKES","0","2","0","https://x.com/jogmfs/status/1786904795514867829","420821783","jogmfs"
"1786898551316119643","Sat May 04 23:19:48 +0000 2024","0","Halo Profesor Engineer (And electronic technician) Indonesia. Kapan kalian punya malu. Teknologi apa yg sudah kalian produksi? Kalian di kampus sampai tua mengajar apaaa???Jangan hanya hafalan. Suruh mahasiswa itu bikin sesuatu.Niru ga masalah yg penting bikin³. Biar ga goblok! https://t.co/io6e8b5qvd","1786898551316119643","https://pbs.twimg.com/ext_tw_video_thumb/1786898524388642816/pu/img/GB1_lBcShpMmg5ee.jpg","","in","","0","0","0","https://x.com/PocoRedmip3397/status/1786898551316119643","1681943465050132480","PocoRedmip3397"
"1786804706343633023","Sat May 04 17:06:53 +0000 2024","0","Profesor Engineer (And electronic technician) Indonesia kapan kalian punya malu. Teknologi apa yg sudah kalian produksi? Kalian di kampus sampai tua mengajar apaaa???","1786804706343633023","","","in","","0","0","0","https://x.com/PocoRedmip3397/status/1786804706343633023","1681943465050132480","PocoRedmip3397"
"1786763718015201360","Sat May 04 14:24:01 +0000 2024","0","BBH KAMPUS MENGAJAR GUE KOK BELUM CAIR SIHHH ANJING TOLONG DONG UDAH BUTUH BANGET WOY https://t.co/TBFJOBpDjH","1786763718015201360","https://pbs.twimg.com/media/GMvcId5a0AEXUO4.jpg","","in","","0","1","0","https://x.com/knztoyoshi/status/1786763718015201360","1519718285591281664","knztoyoshi"
"1786757851891065226","Sat May 04 14:00:42 +0000 2024","0","setujuuu banget gapernah setuju program kampus mengajar kkn dan sejenisnya karena itu tanggung jawab pemerintah untuk urus hal publik tugasnya kampus ya fokus penelitian dan ilmu pengetahuan","1786757851891065226","","","in","","0","1","0","https://x.com/har_imau/status/1786757851891065226","1271033836181139456","har_imau"
"1786289088297132204","Fri May 03 06:58:00 +0000 2024","1","[ INFO MAGANG ] Halo teman-teman Fikom! Diberitahukan bahwa pendaftaran Program MSIB (Magang Studi Independen Bersertifikat) Batch 7 ataupun Kampus Mengajar Batch 8 telah dibuka. Untuk alur pendaftaran dapat dilihat melalui gambar yang terlampir. https://t.co/0i43iaOvmi","1786289088297132204","https://pbs.twimg.com/media/GMosdGLbwAA9X0T.jpg","","in","Universitas Islam Bandung","0","1","0","https://x.com/bemfikomunisba/status/1786289088297132204","196136619","bemfikomunisba"
"1786255676559458493","Fri May 03 06:57:01 +0000 2024","0","@ghozyulhaq Masalahnya kasus kyk gini gak hanya di KIP-K doang Kampus Mengajar jg mencurigakan perihal BBH blom yg lama macam Bidik Misi dan beasiswa pemerintah lainnya. Makanya saya bilang drpd adopsi program² baru itu mending internalnya diberesin dulu.","1786288841021853908","","ghozyulhaq","in","Ndak tau","0","1","0","https://x.com/zassfarsabilah/status/1786288841021853908","1583583295841112069","zassfarsabilah"
"1786284709489885515","Fri May 03 06:40:36 +0000 2024","0","niatnya sih ikut kampus mengajar biar istirahat kerja","1786284709489885515","","","in","Sleman, DIY","0","1","0","https://x.com/nisaoktt/status/1786284709489885515","2883227101","nisaoktt"
"1786282321328640111","Fri May 03 06:31:07 +0000 2024","0","&lt;p&gt;Tutuka Ariadji mengakhiri jabatannya sebagai Direktur Jenderal Minyak dan Gas Kementerian ESDM dan akan kembali mengajar di kampus Institut Teknologi Bandung (ITB). &lt;/p&gt; https://t.co/fgfAlLYU22","1786282321328640111","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/validnewsid/status/1786282321328640111","874558344593195008","validnewsid"
"1786275629299835326","Fri May 03 06:08:14 +0000 2024","0","Ya kalo engga digaji sekalipun tetap enjoy mengajar sebagai dosen karna udah passionnya di situ ingin di lingkungan kampus bukan kerana mau cari duit sebagai income utama. At least ya semuanya ditanggung universitas &amp; dapat allowance. I could relate","1786276560989036958","","Ayinaasy","in","📍🇲🇾🇮🇩🇬🇧","0","0","0","https://x.com/Ayinaasy/status/1786276560989036958","1278564271274647553","Ayinaasy"
"1785992383169179715","Fri May 03 04:52:41 +0000 2024","0","@erlanishere Jadikan Kampus &amp; Universitas sebagai Tempat yang netral. Selama dalam proses belajar mengajar Seluruh Pihak harus netral. Kalau Seseorang sudah keluar atau lulus dari Kampus boleh jungkir balikkan Dunia. Mengganggu proses belajar mengajar akan dituntut sesuai KUHP.","1786257548607397927","","erlanishere","in","","0","0","0","https://x.com/shine44441/status/1786257548607397927","2591438653","shine44441"
"1786256208992899205","Fri May 03 04:47:21 +0000 2024","0","HELPDESK KAMPUS MENGAJAR MANA WOYYYY GW SALAH INPUT NOMER REKENING ANJAAAAYYYYYYY","1786256208992899205","","","in","","0","0","0","https://x.com/yourberryblvs/status/1786256208992899205","1071620081686200320","yourberryblvs"
"1786236513862439327","Fri May 03 03:29:06 +0000 2024","0","woee kapaan caaiiirr @/kampusmengajar","1786236513862439327","","","in","","0","0","0","https://x.com/pstapisau/status/1786236513862439327","1235526420161388546","pstapisau"
"1786229510373011815","Fri May 03 03:01:16 +0000 2024","0","Banyak sekolah &amp; kampus yg terlalu memaksakan membuka jurusan/prodi baru meskipun belum siap. Sehingga banyak tenaga pendidik yg terpaksa mengajar mapel/matkul yg tidak sesuai bidangnya karena kekurangan SDM. Hasilnya yaaa.. ngono kae lah!","1786229510373011815","","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/mamakeysolo/status/1786229510373011815","1306884613835354113","mamakeysolo"
"1786171327470342575","Fri May 03 01:44:52 +0000 2024","0","@thisisme_win kampus mengajar kakk","1786210284635652356","","thisisme_win","in","only jikook","0","1","0","https://x.com/justraviiis/status/1786210284635652356","1260851965568770048","justraviiis"
"1786071755913855152","Thu May 02 22:33:38 +0000 2024","0","@jcbone97 omg KAK TIR ini dari program kampus mengajar kahh?","1786162158046495221","","jcbone97","in","18 • dnf w/o consent","0","1","0","https://x.com/wonhuitales/status/1786162158046495221","1272074389035429888","wonhuitales"
"1785295702127759870","Thu May 02 22:31:12 +0000 2024","0","@dodyferdia54606 Sdh mengajukan cabut nidn dari jauh hari sebelum resign tapi 'ditakut²i' klo dicabut nanti susah urus lagi makanya diminta keep dulu nidn nya di kampus lama sampai dapat kampus tempat mengajar yg baru. Dan sampai skrg udah 3 bulan sy ga digaji pdhl nidn msh dipake","1786161544612757830","","dodyferdia54606","in","earth 666","0","0","0","https://x.com/heycupril/status/1786161544612757830","1726143700236173312","heycupril"
"1786036470685589832","Thu May 02 22:11:40 +0000 2024","0","@senzarsendy Bru dpt kampus merdeka di semester akhir masa studi. Waktu itu w ada rasa bersyukurnya jugaa hihi krna sempat ikut kampus mengajar walau saat itu w cuma berdua dari anak2 semester akhir yg ikut.","1786156629941240299","","clementine_2am","in","","0","1","0","https://x.com/clementine_2am/status/1786156629941240299","261465409","clementine_2am"
"1786036470685589832","Thu May 02 15:18:28 +0000 2024","27","@senzarsendy Fasilitasi yg biasa ada untuk mahasiswa di kampus2 gede itu sekarang diberikan oleh Kementerian secara gratis dibiayai dan dibuka seluas-luasnya bagi mahasiswa di manapun. Jangan lupa MBKM ga cuma IISMA dan MSIB lho. Ada Kampus Mengajar Studi Independen Wirausaha Merdeka dll","1786052645943410936","","senzarsendy","in","just a click away","0","0","3","https://x.com/dbrahmantyo/status/1786052645943410936","90809267","dbrahmantyo"
"1786042169918415344","Thu May 02 14:36:51 +0000 2024","0","Ternyata 2021 gue kurus banget pas lagi sibuk-sibuknya kuliah organisasi magang kampus mengajar volunteer semuanya dijalanin. Banyak gerak tapi jarang makan karena lupa saking sibuknya. Tapi kangenn pengen sibuk tapi happy terus kayak gituu","1786042169918415344","","","in","Jawa Barat","0","0","0","https://x.com/milkyrossie/status/1786042169918415344","2402422656","milkyrossie"
"1785955621172568401","Thu May 02 13:42:57 +0000 2024","0","@KanhNasgor Klo kinerjanya gak seburuk yg dikira harusnya kasus kyk gini gak masif dong. Kasus kyk gini mulai beasiswa bidik misi sampe kasus BBH kampus mengajar kmrn itu masa gak buruk?","1786028607808413780","","KanhNasgor","in","Ndak tau","0","0","0","https://x.com/zassfarsabilah/status/1786028607808413780","1583583295841112069","zassfarsabilah"
"1786015777201836357","Thu May 02 13:26:09 +0000 2024","0","@tanyakanrl Boro2 yang jadi guru. Yang cuman ikut kampus mengajar pun sedih bgttt pas harus pisah sama sekolah guru anak2 nya jugaaaa ","1786024378456739970","","tanyakanrl","in","","0","0","0","https://x.com/lessessommer/status/1786024378456739970","1499407571274563585","lessessommer"
"1786006383768502517","Thu May 02 12:14:38 +0000 2024","0","Temenku buta banget sama program kampus mengajar woe kalau gini salah siapa ","1786006383768502517","","","in","HOSEOK BIASED♡ homophobic dni!","0","0","0","https://x.com/jhswithope/status/1786006383768502517","1110421084732428288","jhswithope"
"1785692572876456001","Wed May 01 15:27:40 +0000 2024","0"," Guys menurut kalian gapapakah emang pake rok lilit di lingkungan sekolah? Konteksnya besok upacara Hardiknas dan kami sebagai mahasiswi Kampus Mengajar.","1785692572876456001","","","in","","0","1","0","https://x.com/convomf/status/1785692572876456001","1314975287294083073","convomf"
"1785688137672561119","Wed May 01 15:10:03 +0000 2024","0","jd inget ikut kampus mengajar pernah diminta NGASPAL jalan depan sekolah ","1785688137672561119","","","in","131's","0","0","0","https://x.com/astcrria/status/1785688137672561119","1382657849600319491","astcrria"
"1785682810751320411","Wed May 01 14:48:53 +0000 2024","0","@elonmusk @Columbia Mengapa banyak mahasiswa Amrik srikat yg melupakan jasa para pahlawan bangsanya? Mengapa para dosen yg tak mengerti tentang sejarah bangsa dan pahlawan perintis kemerdekaan bangsa Amrik srikat diijinkan mengajar di kampus ternama di Amrik srikat? ️ https://t.co/csJbkRjNA2","1785682810751320411","https://pbs.twimg.com/media/GMgFCjibAAA11Gh.jpg","elonmusk","in","","1","0","1","https://x.com/MariaTo47844586/status/1785682810751320411","1522164654977474560","MariaTo47844586"
"1785677160856096865","Wed May 01 14:26:26 +0000 2024","7","Diskusi umum anak-anak Wind Breaker kalau kuliah. Yang teriak Unity to Glory FISIP paling kenceng Umemiya. Beliau anak Ilpol yang ikut kampus mengajar karena males kkn. Mottonya mengabdi pada negri. (Kecewa berat duitnya kena potongan tapi diinget-inget lagi ini pengabdian)","1785677160856096865","","","in","Explicit","1","1","1","https://x.com/Ideationsm/status/1785677160856096865","2754745839","Ideationsm"
"1785267383843823888","Wed May 01 13:17:46 +0000 2024","5","@hzardcore @undipmenfess Betul bangett. Aku ekonomi menengah ga ambil kipk.. tapi Alhamdulillah bisa keterima di beasiswa BI. Dan setauku banyak banget jalur beasiswa lain. Di kampusku kalau ikut kampus mengajar juga dapet potongan UKT 2.4 jt. Itu lumayan ngebantu banget. Jadi jangan ambil hak orang lain","1785659883704176674","","hzardcore","in","Planet C-53","0","0","0","https://x.com/fansberatkekeyi/status/1785659883704176674","2357549436","fansberatkekeyi"
"1785632222839816698","Wed May 01 11:47:52 +0000 2024","0","@unesa_fess kampus mengajar ni program darimanaaa nderr","1785637256650465315","","unesa_fess","in"," ENTP/04","0","1","0","https://x.com/khainazure/status/1785637256650465315","1357677373454311429","khainazure"
"1785632687015043295","Wed May 01 11:29:42 +0000 2024","1","Mencari quote pasal kaunter. Kami yang kat kampus ni nak fight ada Penolong Jurutera pun dok lebih 10 tahun baru dapat. Hang la mengajar hang la jaga bengkel hang la buat perolehan. Dapat pula fasiliti bukan setempat dah satu hal dia kena guna teknik teleportasi.","1785632687015043295","","","in","Samarahan, Sarawak","0","0","0","https://x.com/megazdotcom/status/1785632687015043295","311884494","megazdotcom"
"1785616055534317705","Wed May 01 10:54:36 +0000 2024","0","@sepakbolajurnal Memenuhi IKU ketiga : dosen berkegiatan di luar kampus sehingga aktivitas dosen tidak hanya di dalam kampus sendiri. Melainkan juga di luar kampus seperti mencari pengalaman industri sekaligus mengajar di kampus lain.","1785623854834164178","","sepakbolajurnal","in","Indonesia","0","1","0","https://x.com/lowongandosenx/status/1785623854834164178","1349772391","lowongandosenx"
"1785556349222600874","Wed May 01 10:43:05 +0000 2024","10","Beliau Ust. Abdullah Roy slh satu dosen kami di kampus dulu. Foto ini kalau gak salah akhir-akhir beliau di Madinah (sekitar 2017/2018-an) sebelum balik ke Indonesia dan mengajar di Jember. Saat itu beliau menjadi pengisi di Masjid Nabawi. https://t.co/bX0DAzv2Jt","1785620953113968706","","amirulikram22_","in","Polewali Mandar","0","0","2","https://x.com/amirulikram22_/status/1785620953113968706","1649025853685399552","amirulikram22_"
"1785590864833581162","Wed May 01 08:43:31 +0000 2024","0","Gimane dah nih kampus mengajar 8 gua mau daftar.","1785590864833581162","","","in","LCA. dnff. ","0","0","0","https://x.com/Diskorioa/status/1785590864833581162","1748925202095108096","Diskorioa"
"1785582429438382379","Wed May 01 08:10:00 +0000 2024","0","ini kampus mengajar kapan kelar si gua capek bgt mana ketua ga jelas ga pernah ngarahin dan inisiatif untuk mulai proker yg udh di susun - -","1785582429438382379","","","in","","0","0","0","https://x.com/m00n___25/status/1785582429438382379","1482409228195479552","m00n___25"
"1785509685761892460","Wed May 01 03:20:56 +0000 2024","1","Dear #kemendikbudristek coba spill transparansinya kenapa tiba bbh #kampusmengajar yang turun ga sesuai kesepakatan di awal yang awalnya 1 8 jadi 1 5 dan bbh yang diberikan pada termin 1 tidak sepenuhnya namun diberikan secara berkala Padahal program yg lain aman aja tu https://t.co/cba7slF3TN","1785509685761892460","https://pbs.twimg.com/media/GMdktMGbsAA4nPs.jpg","","in","","0","0","0","https://x.com/sweetwafel/status/1785509685761892460","1370510581057212418","sweetwafel"
"1785449156724801906","Tue Apr 30 23:20:25 +0000 2024","0","[cm] ada yg pernah buat laporan anggota kampus mengajar yang mangkir dari kerjaannya ga? Ada tindak lanjut dari pihak kampus mengajar ga?","1785449156724801906","","","in","","0","0","0","https://x.com/collegemenfess/status/1785449156724801906","1046084008742801408","collegemenfess"
"1785366484052799738","Tue Apr 30 17:51:54 +0000 2024","27","From : MBKM Kampus Mengajar To : adik-adik BU Alhamdulillah uang Kampus Mengajar udah turun https://t.co/XpZF3d7kty","1785366484052799738","https://pbs.twimg.com/media/GMblWs6awAASEe7.jpg","","in","Rawamangun","1","0","0","https://x.com/unjsecret/status/1785366484052799738","1555993601309831168","unjsecret"
"1785360595396829300","Tue Apr 30 17:28:30 +0000 2024","12","GAESSS YANG IKUTAN MBKM (khususnya KAMPUS MENGAJAR 7) apakahh klean sudah pada cairrr??? aga kaget sih tbtb buka m-banking ada yg bikin kaget [cm] https://t.co/Cqhag3iNvt","1785360595396829300","https://pbs.twimg.com/media/GMbf_5iaoAEgFQN.jpg","","in","","0","6","0","https://x.com/collegemenfess/status/1785360595396829300","1046084008742801408","collegemenfess"
"1785096958983688438","Tue Apr 30 17:12:16 +0000 2024","0","@convomf ikut organisasi fokus kuliah ikut ukm sekalian kampus mengajar jg bleh. palingan selesai² langsung tipes ","1785356506856374618","","convomf","in","saturnus","0","0","0","https://x.com/ocnsecret/status/1785356506856374618","1384437495484456961","ocnsecret"
